,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,email,work_phone,family_type,family_size,emp_years,income_per_capita,hold_period,credit,income_total_label,income_per_capita_label
23079,M,50,2,225000.0,2,Secondary / secondary special,House / apartment,Commercial associate,2,1,1,Civil marriage,4.0,11,56250.0,5.0,2.0,6,1.5
23080,M,40,2,360000.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,4.0,6,90000.0,45.0,2.0,8,2.0
23081,F,20,0,112500.0,0,Incomplete higher,House / apartment,Commercial associate,2,0,0,Married,2.0,6,56250.0,58.0,2.0,3,1.5
23082,M,40,0,270000.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,0,Civil marriage,2.0,2,135000.0,49.0,2.0,7,3.5
23083,F,30,2,180000.0,2,Higher education,House / apartment,Sales staff,2,1,0,Civil marriage,4.0,3,45000.0,9.0,1.0,5,1.25
23084,F,50,0,157500.0,1,Higher education,House / apartment,State servant,1,0,0,Single / not married,1.0,2,157500.0,52.0,2.0,5,5.0
23085,F,30,2,73350.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,4.0,19,18337.5,20.0,2.0,1,0.25
23086,F,20,0,162000.0,1,Lower secondary,House / apartment,Commercial associate,2,0,0,Married,2.0,8,81000.0,8.0,2.0,5,2.5
23087,F,40,0,297000.0,1,Secondary / secondary special,Rented apartment,Laborers,3,0,0,Single / not married,1.0,8,297000.0,9.0,2.0,7,7.0
23088,F,30,1,180000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,8,60000.0,43.0,1.0,5,1.6666666666666667
23089,F,30,0,135000.0,1,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Single / not married,1.0,1,135000.0,28.0,2.0,3,3.0
23090,M,60,0,112500.0,2,Secondary / secondary special,House / apartment,Low-skill Laborers,3,1,0,Married,2.0,2,56250.0,44.0,2.0,3,1.5
23091,F,30,0,180000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Civil marriage,2.0,3,90000.0,13.0,2.0,5,2.5
23092,M,50,0,112500.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,2.0,12,56250.0,-0.0,1.0,3,1.5
23093,F,60,0,270000.0,1,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,2.0,9,135000.0,11.0,2.0,7,3.5
23094,M,50,0,180000.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,90000.0,34.0,2.0,5,2.5
23095,F,50,0,135000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,67500.0,7.0,1.0,3,1.5
23096,M,40,0,202500.0,2,Secondary / secondary special,Municipal apartment,Sales staff,2,0,0,Married,2.0,0,101250.0,60.0,2.0,5,2.5
23097,M,30,2,180000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Civil marriage,4.0,13,45000.0,12.0,0.0,5,1.25
23098,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,1,0,Married,2.0,2,67500.0,44.0,2.0,3,1.5
23099,M,40,0,225000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,112500.0,15.0,1.0,6,3.0
23100,F,20,2,126000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Married,4.0,4,31500.0,31.0,2.0,3,0.75
23101,F,20,0,121500.0,0,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,4,60750.0,2.0,1.0,3,1.5
23102,F,50,0,189000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,189000.0,8.0,1.0,5,5.0
23103,F,50,0,216000.0,0,Higher education,House / apartment,Core staff,1,0,0,Widow,1.0,11,216000.0,1.0,1.0,6,6.0
23104,F,50,1,112500.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Widow,2.0,3,56250.0,-0.0,0.0,3,1.5
23105,F,40,1,112500.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Civil marriage,3.0,5,37500.0,51.0,1.0,3,1.0
23106,F,40,2,225000.0,1,Higher education,Co-op apartment,Laborers,3,0,0,Married,4.0,0,56250.0,25.0,1.0,6,1.5
23107,M,30,1,405000.0,1,Higher education,House / apartment,Managers,1,0,0,Married,3.0,5,135000.0,13.0,2.0,8,2.6666666666666665
23108,F,30,0,157500.0,1,Secondary / secondary special,Office apartment,Working,2,0,0,Civil marriage,2.0,10,78750.0,59.0,2.0,5,2.5
23109,F,30,1,90000.0,1,Secondary / secondary special,Municipal apartment,Medicine staff,1,0,1,Married,3.0,19,30000.0,6.0,2.0,2,0.6666666666666666
23110,M,30,0,270000.0,2,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,2.0,10,135000.0,11.0,0.0,7,3.5
23111,F,50,0,180000.0,1,Secondary / secondary special,House / apartment,Managers,1,0,1,Single / not married,1.0,4,180000.0,44.0,1.0,5,5.0
23112,F,50,0,126000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,1,0,Married,2.0,-1000,63000.0,2.0,0.0,3,1.5
23113,M,50,0,315000.0,2,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,157500.0,11.0,2.0,8,4.0
23114,F,30,0,247500.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,9,123750.0,12.0,2.0,7,3.5
23115,M,30,0,135000.0,1,Lower secondary,Co-op apartment,Laborers,3,0,1,Married,2.0,1,67500.0,54.0,2.0,3,1.5
23116,F,50,0,135000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,67500.0,8.0,1.0,3,1.5
23117,F,40,0,157500.0,2,Higher education,House / apartment,Managers,1,0,1,Civil marriage,2.0,2,78750.0,14.0,2.0,5,2.5
23118,F,40,1,180000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,6,60000.0,29.0,0.0,5,1.6666666666666667
23119,F,30,1,112500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Civil marriage,3.0,2,37500.0,14.0,2.0,3,1.0
23120,F,30,0,130500.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,2.0,15,65250.0,30.0,2.0,3,1.5
23121,M,30,0,270000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,9,135000.0,7.0,2.0,7,3.5
23122,F,40,0,121500.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Separated,1.0,7,121500.0,27.0,2.0,3,3.0
23123,M,20,0,99000.0,1,Higher education,With parents,Working,2,0,0,Married,2.0,1,49500.0,38.0,0.0,2,1.0
23124,M,40,0,360000.0,2,Higher education,House / apartment,Drivers,2,0,0,Married,2.0,5,180000.0,52.0,2.0,8,4.0
23125,F,40,0,76500.0,1,Secondary / secondary special,House / apartment,Waiters/barmen staff,3,0,1,Married,2.0,0,38250.0,7.0,2.0,1,0.5
23126,M,50,0,315000.0,1,Higher education,House / apartment,Working,2,1,0,Married,2.0,30,157500.0,35.0,2.0,8,4.0
23127,M,40,1,180000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,3.0,-1000,60000.0,60.0,2.0,5,1.6666666666666667
23128,F,40,0,207000.0,1,Higher education,House / apartment,HR staff,1,0,1,Married,2.0,10,103500.0,22.0,2.0,6,3.0
23129,M,50,0,270000.0,2,Higher education,House / apartment,Laborers,3,0,0,Married,2.0,5,135000.0,31.0,2.0,7,3.5
23130,F,30,0,112500.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Civil marriage,2.0,2,56250.0,39.0,1.0,3,1.5
23131,F,20,2,121500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Civil marriage,4.0,4,30375.0,9.0,2.0,3,0.75
23132,F,50,1,121500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,3.0,-1000,40500.0,2.0,1.0,3,1.0
23133,F,50,0,81000.0,1,Secondary / secondary special,House / apartment,Managers,1,0,1,Married,2.0,8,40500.0,3.0,1.0,2,1.0
23134,F,30,0,135000.0,1,Higher education,House / apartment,Accountants,1,0,0,Married,2.0,9,67500.0,20.0,0.0,3,1.5
23135,F,50,0,126000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,1,0,Married,2.0,-1000,63000.0,8.0,0.0,3,1.5
23136,F,50,0,90000.0,0,Higher education,House / apartment,Working,2,0,0,Married,2.0,15,45000.0,46.0,2.0,2,1.0
23137,F,60,0,90000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,45000.0,14.0,2.0,2,1.0
23138,M,40,1,630000.0,1,Higher education,House / apartment,Managers,1,0,0,Married,3.0,12,210000.0,22.0,1.0,10,3.3333333333333335
23139,F,50,0,108000.0,2,Secondary / secondary special,Municipal apartment,Core staff,1,0,0,Married,2.0,16,54000.0,6.0,2.0,2,1.0
23140,M,40,0,135000.0,2,Secondary / secondary special,With parents,Core staff,1,0,0,Married,2.0,8,67500.0,39.0,1.0,3,1.5
23141,M,20,0,166500.0,0,Secondary / secondary special,House / apartment,Laborers,3,1,0,Single / not married,1.0,1,166500.0,9.0,1.0,5,5.0
23142,F,60,0,135000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,67500.0,57.0,0.0,3,1.5
23143,F,40,1,135000.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Separated,2.0,14,67500.0,52.0,2.0,3,1.5
23144,F,20,0,112500.0,2,Incomplete higher,With parents,Sales staff,2,1,0,Single / not married,1.0,2,112500.0,17.0,0.0,3,3.0
23145,F,20,0,157500.0,1,Higher education,With parents,Accountants,1,0,0,Civil marriage,2.0,1,78750.0,1.0,1.0,5,2.5
23146,F,50,0,157500.0,0,Secondary / secondary special,House / apartment,Working,2,0,1,Married,2.0,27,78750.0,21.0,2.0,5,2.5
23147,F,40,0,157500.0,0,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,2.0,8,78750.0,6.0,2.0,5,2.5
23148,F,30,1,67500.0,0,Secondary / secondary special,House / apartment,Working,2,0,1,Civil marriage,3.0,10,22500.0,31.0,1.0,1,0.3333333333333333
23149,F,50,1,180000.0,1,Higher education,House / apartment,Managers,1,0,0,Married,3.0,7,60000.0,53.0,2.0,5,1.6666666666666667
23150,M,20,1,180000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,3.0,2,60000.0,26.0,0.0,5,1.6666666666666667
23151,F,30,2,202500.0,1,Higher education,House / apartment,High skill tech staff,1,0,0,Married,4.0,8,50625.0,26.0,2.0,5,1.25
23152,M,20,0,225000.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,3,112500.0,10.0,2.0,6,3.0
23153,F,50,0,157500.0,0,Secondary / secondary special,House / apartment,Cleaning staff,3,0,1,Widow,1.0,18,157500.0,21.0,2.0,5,5.0
23154,F,30,0,166500.0,2,Higher education,House / apartment,Managers,1,0,0,Single / not married,1.0,11,166500.0,15.0,2.0,5,5.0
23155,F,40,1,180000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,16,60000.0,7.0,2.0,5,1.6666666666666667
23156,F,20,0,157500.0,0,Secondary / secondary special,Rented apartment,Laborers,3,0,0,Single / not married,1.0,5,157500.0,28.0,2.0,5,5.0
23157,F,60,0,58500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,29250.0,12.0,2.0,1,0.5
23158,F,50,0,166500.0,0,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,10,83250.0,21.0,2.0,5,2.5
23159,F,40,0,81000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,2.0,22,40500.0,46.0,0.0,2,1.0
23160,M,20,1,202500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,2,67500.0,17.0,2.0,5,1.6666666666666667
23161,F,50,0,225000.0,0,Secondary / secondary special,House / apartment,Accountants,1,0,0,Widow,1.0,15,225000.0,2.0,1.0,6,6.0
23162,F,30,1,135000.0,2,Higher education,House / apartment,Accountants,1,0,0,Civil marriage,3.0,0,45000.0,49.0,2.0,3,1.0
23163,M,20,0,202500.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,7,101250.0,5.0,2.0,5,2.5
23164,M,60,0,252000.0,2,Secondary / secondary special,House / apartment,Security staff,2,1,0,Married,2.0,4,126000.0,39.0,2.0,7,3.5
23165,F,30,1,270000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,12,90000.0,53.0,2.0,7,2.3333333333333335
23166,F,50,0,292500.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Civil marriage,2.0,29,146250.0,11.0,2.0,7,3.5
23167,M,40,0,270000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,135000.0,24.0,1.0,7,3.5
23168,M,40,0,270000.0,0,Higher education,Rented apartment,Managers,1,0,1,Married,2.0,1,135000.0,41.0,0.0,7,3.5
23169,F,60,0,216000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,108000.0,20.0,2.0,6,3.0
23170,F,20,1,135000.0,1,Incomplete higher,House / apartment,Sales staff,2,0,0,Separated,2.0,1,67500.0,10.0,2.0,3,1.5
23171,F,30,0,180000.0,1,Secondary / secondary special,House / apartment,Laborers,3,1,0,Separated,1.0,0,180000.0,9.0,0.0,5,5.0
23172,F,50,0,180000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,15,90000.0,42.0,2.0,5,2.5
23173,F,40,1,67500.0,2,Secondary / secondary special,House / apartment,Working,2,0,1,Married,3.0,5,22500.0,30.0,2.0,1,0.3333333333333333
23174,F,50,0,270000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,135000.0,24.0,1.0,7,3.5
23175,M,40,0,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,17,67500.0,39.0,2.0,3,1.5
23176,F,50,0,225000.0,1,Higher education,House / apartment,Core staff,1,0,0,Widow,1.0,36,225000.0,59.0,2.0,6,6.0
23177,F,30,2,112500.0,1,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,4.0,2,28125.0,10.0,1.0,3,0.75
23178,F,60,0,180000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,180000.0,43.0,2.0,5,5.0
23179,F,40,0,265500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,2,132750.0,58.0,0.0,7,3.5
23180,F,40,2,67500.0,1,Secondary / secondary special,House / apartment,Cleaning staff,3,0,0,Married,4.0,1,16875.0,26.0,2.0,1,0.25
23181,F,60,0,90000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,45000.0,22.0,2.0,2,1.0
23182,F,40,0,292500.0,1,Higher education,House / apartment,Managers,1,1,0,Single / not married,1.0,4,292500.0,59.0,2.0,7,7.0
23183,F,50,0,112500.0,1,Secondary / secondary special,Municipal apartment,Working,2,0,0,Married,2.0,10,56250.0,25.0,2.0,3,1.5
23184,F,30,1,121500.0,1,Higher education,House / apartment,Working,2,0,0,Married,3.0,2,40500.0,29.0,2.0,3,1.0
23185,F,30,2,180000.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,4.0,9,45000.0,31.0,2.0,5,1.25
23186,F,50,0,126000.0,1,Secondary / secondary special,House / apartment,Cleaning staff,3,0,1,Separated,1.0,3,126000.0,29.0,2.0,3,3.0
23187,F,30,2,157500.0,1,Higher education,House / apartment,High skill tech staff,1,0,0,Married,4.0,0,39375.0,6.0,2.0,5,1.25
23188,F,40,0,180000.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,6,90000.0,46.0,2.0,5,2.5
23189,F,50,0,202500.0,1,Higher education,House / apartment,Working,2,0,0,Married,2.0,7,101250.0,19.0,0.0,5,2.5
23190,M,40,0,252000.0,1,Higher education,House / apartment,Laborers,3,0,1,Married,2.0,14,126000.0,53.0,1.0,7,3.5
23191,F,40,0,225000.0,1,Secondary / secondary special,With parents,Sales staff,2,0,0,Separated,1.0,4,225000.0,35.0,2.0,6,6.0
23192,M,40,1,360000.0,1,Secondary / secondary special,House / apartment,Managers,1,0,1,Married,3.0,10,120000.0,46.0,2.0,8,2.6666666666666665
23193,F,40,0,297000.0,1,Secondary / secondary special,Rented apartment,Laborers,3,0,0,Single / not married,1.0,8,297000.0,27.0,1.0,7,7.0
23194,F,40,0,135000.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,2.0,7,67500.0,38.0,1.0,3,1.5
23195,F,20,1,76500.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Married,3.0,2,25500.0,33.0,2.0,1,0.3333333333333333
23196,M,50,0,112500.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,36.0,1.0,3,1.5
23197,F,40,1,540000.0,0,Secondary / secondary special,House / apartment,Managers,1,0,1,Separated,2.0,5,270000.0,49.0,2.0,10,5.0
23198,F,50,0,135000.0,2,Secondary / secondary special,House / apartment,Accountants,1,0,0,Widow,1.0,14,135000.0,24.0,0.0,3,3.0
23199,F,40,0,265500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Married,2.0,9,132750.0,1.0,0.0,7,3.5
23200,F,50,0,180000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,90000.0,10.0,2.0,5,2.5
23201,F,30,1,90000.0,1,Secondary / secondary special,House / apartment,Working,2,0,1,Married,3.0,7,30000.0,25.0,2.0,2,0.6666666666666666
23202,F,40,2,171000.0,0,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,4.0,3,42750.0,15.0,2.0,5,1.25
23203,F,50,0,315000.0,1,Higher education,House / apartment,Accountants,1,0,0,Married,2.0,4,157500.0,24.0,2.0,8,4.0
23204,M,40,2,180000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,4.0,3,45000.0,58.0,2.0,5,1.25
23205,F,40,1,157500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,3.0,2,52500.0,59.0,2.0,5,1.6666666666666667
23206,F,30,0,225000.0,1,Higher education,House / apartment,Accountants,1,0,0,Single / not married,1.0,9,225000.0,10.0,2.0,6,6.0
23207,F,60,0,112500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,56250.0,16.0,2.0,3,1.5
23208,M,40,0,274500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,9,137250.0,34.0,2.0,7,3.5
23209,F,30,0,202500.0,0,Higher education,House / apartment,Sales staff,2,0,1,Married,2.0,7,101250.0,23.0,2.0,5,2.5
23210,F,40,0,225000.0,1,Higher education,House / apartment,Managers,1,0,1,Married,2.0,8,112500.0,24.0,1.0,6,3.0
23211,M,30,0,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Single / not married,1.0,11,135000.0,10.0,1.0,3,3.0
23212,M,20,0,180000.0,2,Higher education,Co-op apartment,Drivers,2,0,0,Single / not married,1.0,0,180000.0,12.0,2.0,5,5.0
23213,F,60,0,81000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,81000.0,53.0,2.0,2,2.0
23214,M,60,0,351000.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,175500.0,59.0,1.0,8,4.0
23215,M,20,0,157500.0,1,Higher education,House / apartment,Laborers,3,0,0,Married,2.0,2,78750.0,8.0,1.0,5,2.5
23216,M,40,0,315000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,14,157500.0,59.0,2.0,8,4.0
23217,F,40,0,112500.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,2.0,4,56250.0,17.0,2.0,3,1.5
23218,F,40,2,157500.0,1,Higher education,House / apartment,Commercial associate,2,0,0,Married,4.0,0,39375.0,22.0,2.0,5,1.25
23219,M,50,0,270000.0,2,Higher education,House / apartment,Laborers,3,0,0,Married,2.0,2,135000.0,54.0,2.0,7,3.5
23220,F,50,0,157500.0,1,Secondary / secondary special,House / apartment,State servant,1,0,0,Married,2.0,21,78750.0,8.0,2.0,5,2.5
23221,F,50,0,180000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,180000.0,43.0,2.0,5,5.0
23222,M,40,1,157500.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Married,3.0,9,52500.0,19.0,2.0,5,1.6666666666666667
23223,M,20,0,315000.0,2,Higher education,House / apartment,Laborers,3,0,0,Married,2.0,7,157500.0,13.0,0.0,8,4.0
23224,F,30,1,157500.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,3.0,13,52500.0,45.0,0.0,5,1.6666666666666667
23225,F,50,0,126000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,1,0,Married,2.0,-1000,63000.0,1.0,0.0,3,1.5
23226,F,30,1,211500.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,3.0,2,70500.0,12.0,2.0,6,2.0
23227,F,40,0,270000.0,2,Higher education,House / apartment,Accountants,1,0,0,Married,2.0,1,135000.0,25.0,2.0,7,3.5
23228,M,40,1,292500.0,1,Higher education,House / apartment,Core staff,1,1,0,Married,3.0,9,97500.0,22.0,2.0,7,2.3333333333333335
23229,F,40,1,225000.0,1,Higher education,House / apartment,Managers,1,0,0,Married,3.0,7,75000.0,11.0,2.0,6,2.0
23230,F,40,0,189000.0,1,Secondary / secondary special,House / apartment,Accountants,1,0,1,Married,2.0,5,94500.0,37.0,2.0,5,2.5
23231,F,40,1,180000.0,2,Higher education,House / apartment,Managers,1,0,0,Married,3.0,0,60000.0,5.0,0.0,5,1.6666666666666667
23232,F,50,0,202500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,101250.0,17.0,1.0,5,2.5
23233,F,40,1,112500.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,3.0,25,37500.0,32.0,2.0,3,1.0
23234,F,60,0,121500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,1,0,Married,2.0,-1000,60750.0,29.0,1.0,3,1.5
23235,M,50,0,202500.0,2,Secondary / secondary special,House / apartment,State servant,1,0,1,Married,2.0,9,101250.0,49.0,1.0,5,2.5
23236,M,30,1,225000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,3.0,10,75000.0,23.0,2.0,6,2.0
23237,F,30,1,157500.0,1,Secondary / secondary special,House / apartment,Waiters/barmen staff,3,0,0,Single / not married,2.0,3,78750.0,15.0,1.0,5,2.5
23238,F,50,0,180000.0,0,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,1,90000.0,31.0,2.0,5,2.5
23239,F,60,0,198000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,198000.0,33.0,2.0,5,5.0
23240,F,60,0,247500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,1,0,Widow,1.0,-1000,247500.0,48.0,2.0,7,7.0
23241,F,50,0,202500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,202500.0,30.0,2.0,5,5.0
23242,M,50,0,180000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,2.0,6,90000.0,20.0,2.0,5,2.5
23243,F,40,0,157500.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,6,78750.0,55.0,2.0,5,2.5
23244,M,30,0,315000.0,2,Higher education,House / apartment,Managers,1,0,0,Married,2.0,0,157500.0,56.0,1.0,8,4.0
23245,M,30,1,202500.0,1,Higher education,House / apartment,Working,2,0,0,Married,3.0,7,67500.0,38.0,1.0,5,1.6666666666666667
23246,M,40,1,157500.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,3.0,5,52500.0,2.0,1.0,5,1.6666666666666667
23247,M,40,0,144000.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Civil marriage,2.0,0,72000.0,26.0,2.0,4,2.0
23248,M,20,0,450000.0,2,Higher education,House / apartment,Sales staff,2,1,0,Single / not married,1.0,1,450000.0,11.0,1.0,8,8.0
23249,M,40,0,202500.0,2,Higher education,House / apartment,Drivers,2,0,0,Single / not married,2.0,8,101250.0,34.0,2.0,5,2.5
23250,F,60,0,202500.0,1,Higher education,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,202500.0,20.0,1.0,5,5.0
23251,M,40,0,450000.0,2,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Single / not married,1.0,9,450000.0,17.0,1.0,8,8.0
23252,M,50,0,202500.0,2,Higher education,House / apartment,Managers,1,0,0,Married,2.0,14,101250.0,40.0,2.0,5,2.5
23253,F,50,0,270000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,135000.0,57.0,2.0,7,3.5
23254,F,20,2,112500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Civil marriage,4.0,1,28125.0,28.0,2.0,3,0.75
23255,F,60,0,135000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,135000.0,35.0,2.0,3,3.0
23256,M,40,0,108000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,20,54000.0,8.0,2.0,2,1.0
23257,M,30,1,562500.0,1,Incomplete higher,House / apartment,Working,2,0,1,Married,3.0,15,187500.0,24.0,2.0,10,3.3333333333333335
23258,F,20,1,234000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,3.0,4,78000.0,39.0,2.0,6,2.0
23259,M,40,2,360000.0,2,Higher education,House / apartment,Managers,1,1,0,Married,4.0,5,90000.0,18.0,2.0,8,2.0
23260,F,30,1,157500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,11,52500.0,1.0,1.0,5,1.6666666666666667
23261,F,20,0,135000.0,0,Secondary / secondary special,House / apartment,Managers,1,0,1,Civil marriage,2.0,4,67500.0,33.0,2.0,3,1.5
23262,F,30,2,112500.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,4.0,0,28125.0,1.0,1.0,3,0.75
23263,F,50,0,144000.0,2,Secondary / secondary special,House / apartment,Accountants,1,0,0,Married,2.0,8,72000.0,6.0,1.0,4,2.0
23264,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,Managers,1,0,1,Married,2.0,20,67500.0,41.0,1.0,3,1.5
23265,F,40,0,202500.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,17,101250.0,19.0,2.0,5,2.5
23266,F,30,0,117000.0,1,Secondary / secondary special,House / apartment,Private service staff,2,0,1,Civil marriage,2.0,12,58500.0,20.0,1.0,3,1.5
23267,F,50,0,144000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,72000.0,40.0,1.0,4,2.0
23268,M,40,0,382500.0,2,Higher education,House / apartment,Managers,1,0,1,Separated,1.0,1,382500.0,14.0,2.0,8,8.0
23269,M,30,0,225000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,0,112500.0,1.0,1.0,6,3.0
23270,F,40,0,180000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,7,90000.0,52.0,2.0,5,2.5
23271,F,40,2,103500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,4.0,2,25875.0,52.0,1.0,2,0.5
23272,M,50,0,315000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,3,157500.0,20.0,2.0,8,4.0
