,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,email,work_phone,family_type,family_size,emp_years,income_per_capita,hold_period,credit,income_total_label,income_per_capita_label
23110,1,30,0,270000.0,2,1,1,5,1,0,0,0,2.0,10,135000.0,11.0,0.0,7,3.5
23111,0,50,0,180000.0,1,1,1,2,1,0,1,3,1.0,4,180000.0,44.0,1.0,5,5.0
23112,0,50,0,126000.0,1,1,1,9,1,1,0,0,2.0,-1000,63000.0,2.0,0.0,3,1.5
23113,1,50,0,315000.0,2,0,1,9,1,0,0,0,2.0,-1000,157500.0,11.0,2.0,8,4.0
23114,0,30,0,247500.0,1,0,1,5,1,0,0,0,2.0,9,123750.0,12.0,2.0,7,3.5
23115,1,30,0,135000.0,1,3,3,1,3,0,1,0,2.0,1,67500.0,54.0,2.0,3,1.5
23116,0,50,0,135000.0,0,1,1,9,1,0,0,0,2.0,-1000,67500.0,8.0,1.0,3,1.5
23117,0,40,0,157500.0,2,0,1,2,1,0,1,1,2.0,2,78750.0,14.0,2.0,5,2.5
23118,0,40,1,180000.0,1,1,1,1,3,0,0,0,3.0,6,60000.0,29.0,0.0,5,1.6666666666666667
23119,0,30,1,112500.0,1,1,1,1,3,0,0,1,3.0,2,37500.0,14.0,2.0,3,1.0
23120,0,30,0,130500.0,1,1,1,5,1,0,0,0,2.0,15,65250.0,30.0,2.0,3,1.5
23121,1,30,0,270000.0,1,1,1,1,3,0,0,0,2.0,9,135000.0,7.0,2.0,7,3.5
23122,0,40,0,121500.0,0,1,1,10,2,0,0,2,1.0,7,121500.0,27.0,2.0,3,3.0
23123,1,20,0,99000.0,1,0,2,10,2,0,0,0,2.0,1,49500.0,38.0,0.0,2,1.0
23124,1,40,0,360000.0,2,0,1,6,2,0,0,0,2.0,5,180000.0,52.0,2.0,8,4.0
23125,0,40,0,76500.0,1,1,1,21,3,0,1,0,2.0,0,38250.0,7.0,2.0,1,0.5
23126,1,50,0,315000.0,1,0,1,10,2,1,0,0,2.0,30,157500.0,35.0,2.0,8,4.0
23127,1,40,1,180000.0,1,1,1,9,1,0,0,0,3.0,-1000,60000.0,60.0,2.0,5,1.6666666666666667
23128,0,40,0,207000.0,1,0,1,18,1,0,1,0,2.0,10,103500.0,22.0,2.0,6,3.0
23129,1,50,0,270000.0,2,0,1,1,3,0,0,0,2.0,5,135000.0,31.0,2.0,7,3.5
23130,0,30,0,112500.0,1,1,1,7,1,0,1,1,2.0,2,56250.0,39.0,1.0,3,1.5
23131,0,20,2,121500.0,1,1,1,3,2,0,0,1,4.0,4,30375.0,9.0,2.0,3,0.75
23132,0,50,1,121500.0,1,1,1,9,1,0,0,0,3.0,-1000,40500.0,2.0,1.0,3,1.0
23133,0,50,0,81000.0,1,1,1,2,1,0,1,0,2.0,8,40500.0,3.0,1.0,2,1.0
23134,0,30,0,135000.0,1,0,1,8,1,0,0,0,2.0,9,67500.0,20.0,0.0,3,1.5
23135,0,50,0,126000.0,1,1,1,9,1,1,0,0,2.0,-1000,63000.0,8.0,0.0,3,1.5
23136,0,50,0,90000.0,0,0,1,10,2,0,0,0,2.0,15,45000.0,46.0,2.0,2,1.0
23137,0,60,0,90000.0,1,1,1,9,1,0,0,1,2.0,-1000,45000.0,14.0,2.0,2,1.0
23138,1,40,1,630000.0,1,0,1,2,1,0,0,0,3.0,12,210000.0,22.0,1.0,10,3.3333333333333335
23139,0,50,0,108000.0,2,1,0,5,1,0,0,0,2.0,16,54000.0,6.0,2.0,2,1.0
23140,1,40,0,135000.0,2,1,2,5,1,0,0,0,2.0,8,67500.0,39.0,1.0,3,1.5
23141,1,20,0,166500.0,0,1,1,1,3,1,0,3,1.0,1,166500.0,9.0,1.0,5,5.0
23142,0,60,0,135000.0,1,1,1,9,1,0,0,0,2.0,-1000,67500.0,57.0,0.0,3,1.5
23143,0,40,1,135000.0,0,1,1,7,1,0,0,2,2.0,14,67500.0,52.0,2.0,3,1.5
23144,0,20,0,112500.0,2,2,2,3,2,1,0,3,1.0,2,112500.0,17.0,0.0,3,3.0
23145,0,20,0,157500.0,1,0,2,8,1,0,0,1,2.0,1,78750.0,1.0,1.0,5,2.5
23146,0,50,0,157500.0,0,1,1,10,2,0,1,0,2.0,27,78750.0,21.0,2.0,5,2.5
23147,0,40,0,157500.0,0,1,1,5,1,0,0,0,2.0,8,78750.0,6.0,2.0,5,2.5
23148,0,30,1,67500.0,0,1,1,10,2,0,1,1,3.0,10,22500.0,31.0,1.0,1,0.3333333333333333
23149,0,50,1,180000.0,1,0,1,2,1,0,0,0,3.0,7,60000.0,53.0,2.0,5,1.6666666666666667
23150,1,20,1,180000.0,0,1,1,1,3,0,1,0,3.0,2,60000.0,26.0,0.0,5,1.6666666666666667
23151,0,30,2,202500.0,1,0,1,4,1,0,0,0,4.0,8,50625.0,26.0,2.0,5,1.25
23152,1,20,0,225000.0,2,1,1,10,2,0,0,0,2.0,3,112500.0,10.0,2.0,6,3.0
23153,0,50,0,157500.0,0,1,1,14,3,0,1,4,1.0,18,157500.0,21.0,2.0,5,5.0
23154,0,30,0,166500.0,2,0,1,2,1,0,0,3,1.0,11,166500.0,15.0,2.0,5,5.0
23155,0,40,1,180000.0,1,1,1,1,3,0,0,0,3.0,16,60000.0,7.0,2.0,5,1.6666666666666667
23156,0,20,0,157500.0,0,1,4,1,3,0,0,3,1.0,5,157500.0,28.0,2.0,5,5.0
23157,0,60,0,58500.0,0,1,1,9,1,0,0,0,2.0,-1000,29250.0,12.0,2.0,1,0.5
23158,0,50,0,166500.0,0,0,1,5,1,0,0,0,2.0,10,83250.0,21.0,2.0,5,2.5
23159,0,40,0,81000.0,1,1,1,7,1,0,0,0,2.0,22,40500.0,46.0,0.0,2,1.0
23160,1,20,1,202500.0,2,1,1,1,3,0,0,0,3.0,2,67500.0,17.0,2.0,5,1.6666666666666667
23161,0,50,0,225000.0,0,1,1,8,1,0,0,4,1.0,15,225000.0,2.0,1.0,6,6.0
23162,0,30,1,135000.0,2,0,1,8,1,0,0,1,3.0,0,45000.0,49.0,2.0,3,1.0
23163,1,20,0,202500.0,0,1,1,1,3,0,1,0,2.0,7,101250.0,5.0,2.0,5,2.5
23164,1,60,0,252000.0,2,1,1,13,2,1,0,0,2.0,4,126000.0,39.0,2.0,7,3.5
23165,0,30,1,270000.0,2,1,1,1,3,0,0,0,3.0,12,90000.0,53.0,2.0,7,2.3333333333333335
23166,0,50,0,292500.0,0,1,1,1,3,0,0,1,2.0,29,146250.0,11.0,2.0,7,3.5
23167,1,40,0,270000.0,0,1,1,9,1,0,0,0,2.0,-1000,135000.0,24.0,1.0,7,3.5
23168,1,40,0,270000.0,0,0,4,2,1,0,1,0,2.0,1,135000.0,41.0,0.0,7,3.5
23169,0,60,0,216000.0,0,1,1,9,1,0,0,0,2.0,-1000,108000.0,20.0,2.0,6,3.0
23170,0,20,1,135000.0,1,2,1,3,2,0,0,2,2.0,1,67500.0,10.0,2.0,3,1.5
23171,0,30,0,180000.0,1,1,1,1,3,1,0,2,1.0,0,180000.0,9.0,0.0,5,5.0
23172,0,50,0,180000.0,1,1,1,1,3,0,1,0,2.0,15,90000.0,42.0,2.0,5,2.5
23173,0,40,1,67500.0,2,1,1,10,2,0,1,0,3.0,5,22500.0,30.0,2.0,1,0.3333333333333333
23174,0,50,0,270000.0,1,0,1,9,1,0,0,0,2.0,-1000,135000.0,24.0,1.0,7,3.5
23175,1,40,0,135000.0,1,1,1,1,3,0,1,0,2.0,17,67500.0,39.0,2.0,3,1.5
23176,0,50,0,225000.0,1,0,1,5,1,0,0,4,1.0,36,225000.0,59.0,2.0,6,6.0
23177,0,30,2,112500.0,1,1,1,16,2,0,0,0,4.0,2,28125.0,10.0,1.0,3,0.75
23178,0,60,0,180000.0,1,1,1,9,1,0,0,4,1.0,-1000,180000.0,43.0,2.0,5,5.0
23179,0,40,0,265500.0,1,1,1,3,2,0,0,0,2.0,2,132750.0,58.0,0.0,7,3.5
23180,0,40,2,67500.0,1,1,1,14,3,0,0,0,4.0,1,16875.0,26.0,2.0,1,0.25
23181,0,60,0,90000.0,1,1,1,9,1,0,0,0,2.0,-1000,45000.0,22.0,2.0,2,1.0
23182,0,40,0,292500.0,1,0,1,2,1,1,0,3,1.0,4,292500.0,59.0,2.0,7,7.0
23183,0,50,0,112500.0,1,1,0,10,2,0,0,0,2.0,10,56250.0,25.0,2.0,3,1.5
23184,0,30,1,121500.0,1,0,1,10,2,0,0,0,3.0,2,40500.0,29.0,2.0,3,1.0
23185,0,30,2,180000.0,1,0,1,5,1,0,0,0,4.0,9,45000.0,31.0,2.0,5,1.25
23186,0,50,0,126000.0,1,1,1,14,3,0,1,2,1.0,3,126000.0,29.0,2.0,3,3.0
23187,0,30,2,157500.0,1,0,1,4,1,0,0,0,4.0,0,39375.0,6.0,2.0,5,1.25
23188,0,40,0,180000.0,0,1,1,3,2,0,0,0,2.0,6,90000.0,46.0,2.0,5,2.5
23189,0,50,0,202500.0,1,0,1,10,2,0,0,0,2.0,7,101250.0,19.0,0.0,5,2.5
23190,1,40,0,252000.0,1,0,1,1,3,0,1,0,2.0,14,126000.0,53.0,1.0,7,3.5
23191,0,40,0,225000.0,1,1,2,3,2,0,0,2,1.0,4,225000.0,35.0,2.0,6,6.0
23192,1,40,1,360000.0,1,1,1,2,1,0,1,0,3.0,10,120000.0,46.0,2.0,8,2.6666666666666665
23193,0,40,0,297000.0,1,1,4,1,3,0,0,3,1.0,8,297000.0,27.0,1.0,7,7.0
23194,0,40,0,135000.0,1,1,1,5,1,0,1,0,2.0,7,67500.0,38.0,1.0,3,1.5
23195,0,20,1,76500.0,0,1,1,3,2,0,1,0,3.0,2,25500.0,33.0,2.0,1,0.3333333333333333
23196,1,50,0,112500.0,2,1,1,9,1,0,0,0,2.0,-1000,56250.0,36.0,1.0,3,1.5
23197,0,40,1,540000.0,0,1,1,2,1,0,1,2,2.0,5,270000.0,49.0,2.0,10,5.0
23198,0,50,0,135000.0,2,1,1,8,1,0,0,4,1.0,14,135000.0,24.0,0.0,3,3.0
23199,0,40,0,265500.0,1,1,1,3,2,0,1,0,2.0,9,132750.0,1.0,0.0,7,3.5
23200,0,50,0,180000.0,1,0,1,9,1,0,0,0,2.0,-1000,90000.0,10.0,2.0,5,2.5
23201,0,30,1,90000.0,1,1,1,10,2,0,1,0,3.0,7,30000.0,25.0,2.0,2,0.6666666666666666
23202,0,40,2,171000.0,0,1,1,5,1,0,1,0,4.0,3,42750.0,15.0,2.0,5,1.25
23203,0,50,0,315000.0,1,0,1,8,1,0,0,0,2.0,4,157500.0,24.0,2.0,8,4.0
23204,1,40,2,180000.0,2,1,1,6,2,0,0,0,4.0,3,45000.0,58.0,2.0,5,1.25
23205,0,40,1,157500.0,1,1,1,3,2,0,0,0,3.0,2,52500.0,59.0,2.0,5,1.6666666666666667
23206,0,30,0,225000.0,1,0,1,8,1,0,0,3,1.0,9,225000.0,10.0,2.0,6,6.0
23207,0,60,0,112500.0,0,1,1,9,1,0,0,1,2.0,-1000,56250.0,16.0,2.0,3,1.5
23208,1,40,0,274500.0,1,1,1,1,3,0,0,0,2.0,9,137250.0,34.0,2.0,7,3.5
23209,0,30,0,202500.0,0,0,1,3,2,0,1,0,2.0,7,101250.0,23.0,2.0,5,2.5
23210,0,40,0,225000.0,1,0,1,2,1,0,1,0,2.0,8,112500.0,24.0,1.0,6,3.0
23211,1,30,0,135000.0,1,1,1,1,3,0,1,3,1.0,11,135000.0,10.0,1.0,3,3.0
23212,1,20,0,180000.0,2,0,3,6,2,0,0,3,1.0,0,180000.0,12.0,2.0,5,5.0
23213,0,60,0,81000.0,1,1,1,9,1,0,0,2,1.0,-1000,81000.0,53.0,2.0,2,2.0
23214,1,60,0,351000.0,2,1,1,9,1,0,0,0,2.0,-1000,175500.0,59.0,1.0,8,4.0
23215,1,20,0,157500.0,1,0,1,1,3,0,0,0,2.0,2,78750.0,8.0,1.0,5,2.5
23216,1,40,0,315000.0,1,1,1,1,3,0,1,0,2.0,14,157500.0,59.0,2.0,8,4.0
23217,0,40,0,112500.0,1,1,1,7,1,0,0,0,2.0,4,56250.0,17.0,2.0,3,1.5
23218,0,40,2,157500.0,1,0,1,0,2,0,0,0,4.0,0,39375.0,22.0,2.0,5,1.25
23219,1,50,0,270000.0,2,0,1,1,3,0,0,0,2.0,2,135000.0,54.0,2.0,7,3.5
23220,0,50,0,157500.0,1,1,1,12,1,0,0,0,2.0,21,78750.0,8.0,2.0,5,2.5
23221,0,50,0,180000.0,1,0,1,9,1,0,0,2,1.0,-1000,180000.0,43.0,2.0,5,5.0
23222,1,40,1,157500.0,2,1,1,10,2,0,0,0,3.0,9,52500.0,19.0,2.0,5,1.6666666666666667
23223,1,20,0,315000.0,2,0,1,1,3,0,0,0,2.0,7,157500.0,13.0,0.0,8,4.0
23224,0,30,1,157500.0,1,1,1,7,1,0,0,0,3.0,13,52500.0,45.0,0.0,5,1.6666666666666667
23225,0,50,0,126000.0,1,1,1,9,1,1,0,0,2.0,-1000,63000.0,1.0,0.0,3,1.5
23226,0,30,1,211500.0,1,1,1,5,1,0,1,0,3.0,2,70500.0,12.0,2.0,6,2.0
23227,0,40,0,270000.0,2,0,1,8,1,0,0,0,2.0,1,135000.0,25.0,2.0,7,3.5
23228,1,40,1,292500.0,1,0,1,5,1,1,0,0,3.0,9,97500.0,22.0,2.0,7,2.3333333333333335
23229,0,40,1,225000.0,1,0,1,2,1,0,0,0,3.0,7,75000.0,11.0,2.0,6,2.0
23230,0,40,0,189000.0,1,1,1,8,1,0,1,0,2.0,5,94500.0,37.0,2.0,5,2.5
23231,0,40,1,180000.0,2,0,1,2,1,0,0,0,3.0,0,60000.0,5.0,0.0,5,1.6666666666666667
23232,0,50,0,202500.0,1,1,1,9,1,0,0,1,2.0,-1000,101250.0,17.0,1.0,5,2.5
23233,0,40,1,112500.0,1,1,1,5,1,0,0,0,3.0,25,37500.0,32.0,2.0,3,1.0
23234,0,60,0,121500.0,1,1,1,9,1,1,0,0,2.0,-1000,60750.0,29.0,1.0,3,1.5
23235,1,50,0,202500.0,2,1,1,12,1,0,1,0,2.0,9,101250.0,49.0,1.0,5,2.5
23236,1,30,1,225000.0,2,1,1,1,3,0,1,0,3.0,10,75000.0,23.0,2.0,6,2.0
23237,0,30,1,157500.0,1,1,1,21,3,0,0,3,2.0,3,78750.0,15.0,1.0,5,2.5
23238,0,50,0,180000.0,0,0,1,5,1,0,0,0,2.0,1,90000.0,31.0,2.0,5,2.5
23239,0,60,0,198000.0,0,1,1,9,1,0,0,4,1.0,-1000,198000.0,33.0,2.0,5,5.0
23240,0,60,0,247500.0,1,1,1,9,1,1,0,4,1.0,-1000,247500.0,48.0,2.0,7,7.0
23241,0,50,0,202500.0,1,1,1,9,1,0,0,4,1.0,-1000,202500.0,30.0,2.0,5,5.0
23242,1,50,0,180000.0,2,1,1,6,2,0,0,0,2.0,6,90000.0,20.0,2.0,5,2.5
23243,0,40,0,157500.0,2,1,1,10,2,0,0,0,2.0,6,78750.0,55.0,2.0,5,2.5
23244,1,30,0,315000.0,2,0,1,2,1,0,0,0,2.0,0,157500.0,56.0,1.0,8,4.0
23245,1,30,1,202500.0,1,0,1,10,2,0,0,0,3.0,7,67500.0,38.0,1.0,5,1.6666666666666667
23246,1,40,1,157500.0,1,1,1,6,2,0,0,0,3.0,5,52500.0,2.0,1.0,5,1.6666666666666667
23247,1,40,0,144000.0,0,1,1,10,2,0,0,1,2.0,0,72000.0,26.0,2.0,4,2.0
23248,1,20,0,450000.0,2,0,1,3,2,1,0,3,1.0,1,450000.0,11.0,1.0,8,8.0
23249,1,40,0,202500.0,2,0,1,6,2,0,0,3,2.0,8,101250.0,34.0,2.0,5,2.5
23250,0,60,0,202500.0,1,0,1,9,1,0,0,2,1.0,-1000,202500.0,20.0,1.0,5,5.0
23251,1,40,0,450000.0,2,1,1,4,1,0,0,3,1.0,9,450000.0,17.0,1.0,8,8.0
23252,1,50,0,202500.0,2,0,1,2,1,0,0,0,2.0,14,101250.0,40.0,2.0,5,2.5
23253,0,50,0,270000.0,1,0,1,9,1,0,0,0,2.0,-1000,135000.0,57.0,2.0,7,3.5
23254,0,20,2,112500.0,1,1,1,3,2,0,1,1,4.0,1,28125.0,28.0,2.0,3,0.75
23255,0,60,0,135000.0,1,1,1,9,1,0,0,3,1.0,-1000,135000.0,35.0,2.0,3,3.0
23256,1,40,0,108000.0,1,1,1,1,3,0,1,0,2.0,20,54000.0,8.0,2.0,2,1.0
23257,1,30,1,562500.0,1,2,1,10,2,0,1,0,3.0,15,187500.0,24.0,2.0,10,3.3333333333333335
23258,0,20,1,234000.0,2,1,1,3,2,0,0,0,3.0,4,78000.0,39.0,2.0,6,2.0
23259,1,40,2,360000.0,2,0,1,2,1,1,0,0,4.0,5,90000.0,18.0,2.0,8,2.0
23260,0,30,1,157500.0,2,1,1,1,3,0,0,0,3.0,11,52500.0,1.0,1.0,5,1.6666666666666667
23261,0,20,0,135000.0,0,1,1,2,1,0,1,1,2.0,4,67500.0,33.0,2.0,3,1.5
23262,0,30,2,112500.0,2,1,1,3,2,0,0,0,4.0,0,28125.0,1.0,1.0,3,0.75
23263,0,50,0,144000.0,2,1,1,8,1,0,0,0,2.0,8,72000.0,6.0,1.0,4,2.0
23264,0,50,0,135000.0,1,1,1,2,1,0,1,0,2.0,20,67500.0,41.0,1.0,3,1.5
23265,0,40,0,202500.0,2,1,1,3,2,0,0,0,2.0,17,101250.0,19.0,2.0,5,2.5
23266,0,30,0,117000.0,1,1,1,15,2,0,1,1,2.0,12,58500.0,20.0,1.0,3,1.5
23267,0,50,0,144000.0,1,1,1,9,1,0,0,0,2.0,-1000,72000.0,40.0,1.0,4,2.0
23268,1,40,0,382500.0,2,0,1,2,1,0,1,2,1.0,1,382500.0,14.0,2.0,8,8.0
23269,1,30,0,225000.0,1,1,1,1,3,0,0,0,2.0,0,112500.0,1.0,1.0,6,3.0
23270,0,40,0,180000.0,2,1,1,3,2,0,0,0,2.0,7,90000.0,52.0,2.0,5,2.5
23271,0,40,2,103500.0,1,1,1,1,3,0,1,0,4.0,2,25875.0,52.0,1.0,2,0.5
23272,1,50,0,315000.0,1,1,1,1,3,0,0,0,2.0,3,157500.0,20.0,2.0,8,4.0
23273,1,20,0,270000.0,1,0,1,1,3,0,0,3,1.0,4,270000.0,9.0,0.0,7,7.0
23274,0,50,0,180000.0,0,0,1,9,1,0,0,0,2.0,-1000,90000.0,33.0,2.0,5,2.5
23275,0,40,0,202500.0,0,0,1,5,1,0,0,0,2.0,13,101250.0,11.0,2.0,5,2.5
23276,0,50,0,225000.0,1,1,1,14,3,0,0,4,1.0,2,225000.0,9.0,2.0,6,6.0
23277,1,40,0,270000.0,2,0,1,8,1,1,1,0,2.0,2,135000.0,5.0,2.0,7,3.5
23278,0,50,0,360000.0,2,0,1,5,1,0,0,2,1.0,5,360000.0,2.0,0.0,8,8.0
23279,0,50,0,180000.0,0,1,1,3,2,0,0,0,2.0,7,90000.0,27.0,1.0,5,2.5
23280,0,50,0,225000.0,1,1,1,3,2,0,0,0,2.0,2,112500.0,42.0,2.0,6,3.0
23281,0,40,0,162000.0,2,1,1,1,3,0,0,3,1.0,7,162000.0,25.0,1.0,5,5.0
23282,0,50,0,247500.0,1,1,1,3,2,0,0,1,2.0,11,123750.0,13.0,2.0,7,3.5
23283,1,50,0,234000.0,1,1,1,1,3,0,1,0,2.0,2,117000.0,19.0,1.0,6,3.0
23284,1,60,0,180000.0,1,0,1,15,2,0,0,0,2.0,6,90000.0,7.0,1.0,5,2.5
23285,1,30,1,270000.0,2,1,1,20,3,0,0,0,3.0,3,90000.0,38.0,0.0,7,2.3333333333333335
23286,0,40,0,207000.0,0,1,1,10,2,0,0,0,2.0,13,103500.0,41.0,1.0,6,3.0
23287,0,30,0,112500.0,1,0,1,10,2,0,0,3,1.0,8,112500.0,-0.0,1.0,3,3.0
23288,0,50,0,360000.0,1,0,1,2,1,0,0,2,1.0,23,360000.0,21.0,2.0,8,8.0
23289,0,50,0,72000.0,0,1,1,14,3,0,1,3,1.0,4,72000.0,22.0,2.0,1,1.0
23290,1,30,1,180000.0,1,0,1,6,2,0,0,0,3.0,0,60000.0,55.0,2.0,5,1.6666666666666667
23291,0,40,0,315000.0,0,0,2,2,1,0,0,1,2.0,3,157500.0,42.0,0.0,8,4.0
23292,0,40,1,202500.0,0,0,1,10,2,0,1,0,3.0,5,67500.0,29.0,2.0,5,1.6666666666666667
23293,0,30,2,202500.0,1,0,1,4,1,0,0,0,4.0,8,50625.0,27.0,2.0,5,1.25
23294,1,30,2,225000.0,1,1,1,4,1,0,0,0,4.0,3,56250.0,36.0,2.0,6,1.5
23295,0,40,0,135000.0,1,1,1,10,2,0,0,0,2.0,8,67500.0,37.0,2.0,3,1.5
23296,0,50,0,121500.0,1,1,1,4,1,0,0,1,2.0,22,60750.0,22.0,2.0,3,1.5
23297,0,40,0,225000.0,0,1,1,3,2,0,0,0,2.0,10,112500.0,43.0,2.0,6,3.0
23298,0,50,0,112500.0,1,1,1,3,2,0,0,3,1.0,3,112500.0,24.0,1.0,3,3.0
23299,0,40,0,135000.0,0,0,1,8,1,0,1,0,2.0,12,67500.0,17.0,2.0,3,1.5
23300,1,40,0,315000.0,2,1,1,2,1,0,1,0,2.0,3,157500.0,14.0,2.0,8,4.0
23301,0,40,0,135000.0,0,1,1,2,1,0,1,0,2.0,20,67500.0,34.0,1.0,3,1.5
23302,1,20,0,225000.0,1,0,1,3,2,0,0,3,1.0,6,225000.0,31.0,1.0,6,6.0
23303,0,30,0,135000.0,1,0,1,3,2,0,0,3,1.0,3,135000.0,3.0,1.0,3,3.0
23304,0,50,0,157500.0,1,1,1,5,1,0,0,3,1.0,13,157500.0,42.0,2.0,5,5.0
23305,0,60,0,117000.0,0,1,1,9,1,0,0,3,1.0,-1000,117000.0,28.0,2.0,3,3.0
23306,0,50,0,85500.0,2,0,1,5,1,0,0,0,2.0,26,42750.0,37.0,2.0,2,1.0
23307,1,30,1,405000.0,0,1,2,6,2,0,0,0,3.0,3,135000.0,45.0,0.0,8,2.6666666666666665
23308,0,50,0,148500.0,1,1,1,9,1,0,0,0,2.0,-1000,74250.0,5.0,2.0,4,2.0
23309,0,40,0,117000.0,0,1,1,7,1,0,1,0,2.0,20,58500.0,45.0,2.0,3,1.5
23310,0,40,1,675000.0,1,0,1,3,2,0,0,0,3.0,3,225000.0,8.0,2.0,10,3.3333333333333335
23311,0,50,0,67500.0,1,1,0,9,1,0,0,0,2.0,-1000,33750.0,14.0,2.0,1,0.5
23312,0,30,0,112500.0,1,0,1,8,1,0,0,0,2.0,10,56250.0,23.0,2.0,3,1.5
23313,0,40,0,90000.0,1,3,1,7,1,0,0,0,2.0,6,45000.0,37.0,2.0,2,1.0
23314,1,50,0,166500.0,1,1,1,1,3,0,1,0,2.0,17,83250.0,12.0,2.0,5,2.5
23315,1,40,1,216000.0,2,1,4,1,3,0,0,0,3.0,3,72000.0,21.0,2.0,6,2.0
23316,1,30,1,292500.0,2,1,2,1,3,0,0,0,3.0,4,97500.0,2.0,1.0,7,2.3333333333333335
23317,0,30,0,270000.0,1,0,1,10,2,0,0,0,2.0,2,135000.0,7.0,2.0,7,3.5
23318,1,20,0,310500.0,1,0,1,1,3,0,0,3,1.0,1,310500.0,30.0,0.0,7,7.0
23319,1,30,0,247500.0,2,1,1,2,1,0,0,0,2.0,9,123750.0,30.0,2.0,7,3.5
23320,1,50,0,166500.0,1,1,1,1,3,0,1,0,2.0,17,83250.0,32.0,2.0,5,2.5
23321,0,30,1,90000.0,1,1,0,7,1,0,1,0,3.0,19,30000.0,2.0,1.0,2,0.6666666666666666
23322,0,60,0,225000.0,2,0,1,9,1,0,0,0,2.0,-1000,112500.0,11.0,2.0,6,3.0
23323,0,30,2,135000.0,2,1,1,12,1,0,0,0,4.0,14,33750.0,46.0,1.0,3,0.75
23324,0,50,0,274500.0,1,1,1,4,1,0,0,0,2.0,18,137250.0,30.0,1.0,7,3.5
23325,1,30,2,99000.0,1,1,1,1,3,0,1,0,4.0,2,24750.0,50.0,1.0,2,0.5
23326,0,40,0,99000.0,0,1,1,5,1,0,1,3,1.0,1,99000.0,55.0,2.0,2,2.0
23327,0,50,0,157500.0,1,1,1,8,1,0,0,0,2.0,5,78750.0,17.0,2.0,5,2.5
23328,0,40,0,157500.0,1,1,1,10,2,0,1,0,2.0,8,78750.0,8.0,2.0,5,2.5
23329,1,30,0,292500.0,1,0,1,1,3,0,1,3,1.0,10,292500.0,25.0,2.0,7,7.0
23330,0,40,0,225000.0,1,0,1,15,2,0,0,2,1.0,0,225000.0,21.0,0.0,6,6.0
23331,0,60,0,72000.0,2,1,1,9,1,0,0,0,2.0,-1000,36000.0,17.0,2.0,1,0.5
23332,1,40,0,270000.0,2,1,1,6,2,0,0,3,1.0,3,270000.0,13.0,2.0,7,7.0
23333,0,30,2,82350.0,0,2,2,14,3,0,1,0,4.0,11,20587.5,35.0,2.0,2,0.5
23334,0,30,2,135000.0,1,1,1,1,3,0,0,0,4.0,8,33750.0,1.0,1.0,3,0.75
23335,1,20,0,180000.0,2,0,1,6,2,0,0,3,1.0,1,180000.0,10.0,1.0,5,5.0
23336,1,20,0,225000.0,2,1,1,1,3,0,0,0,2.0,1,112500.0,14.0,1.0,6,3.0
23337,0,30,0,90000.0,0,1,1,16,2,0,0,0,2.0,0,45000.0,35.0,2.0,2,1.0
23338,0,50,0,90000.0,1,1,1,10,2,0,1,0,2.0,8,45000.0,31.0,2.0,2,1.0
23339,1,30,0,202500.0,1,2,2,6,2,0,0,0,2.0,6,101250.0,45.0,0.0,5,2.5
23340,0,40,0,135000.0,1,1,1,21,3,0,0,0,2.0,2,67500.0,21.0,2.0,3,1.5
23341,1,50,0,225000.0,1,0,1,10,2,0,1,0,2.0,5,112500.0,44.0,2.0,6,3.0
23342,0,20,0,157500.0,2,1,1,3,2,1,0,0,2.0,5,78750.0,34.0,2.0,5,2.5
23343,0,50,1,135000.0,1,1,1,16,2,0,0,0,3.0,7,45000.0,32.0,1.0,3,1.0
23344,0,50,1,234000.0,1,1,1,5,1,0,0,3,2.0,22,117000.0,54.0,2.0,6,3.0
23345,0,20,1,180000.0,2,1,1,3,2,0,0,0,3.0,0,60000.0,34.0,2.0,5,1.6666666666666667
23346,0,50,0,202500.0,2,1,1,1,3,0,0,0,2.0,16,101250.0,13.0,2.0,5,2.5
23347,0,40,0,247500.0,0,1,1,7,1,0,0,1,2.0,1,123750.0,15.0,2.0,7,3.5
23348,0,30,2,180000.0,2,0,1,2,1,0,1,0,4.0,3,45000.0,26.0,2.0,5,1.25
23349,1,30,0,157500.0,2,1,1,6,2,0,1,0,2.0,10,78750.0,41.0,2.0,5,2.5
23350,0,50,0,85500.0,1,1,1,9,1,1,0,0,2.0,-1000,42750.0,10.0,2.0,2,1.0
23351,1,30,0,112500.0,2,1,1,6,2,0,1,0,2.0,8,56250.0,6.0,1.0,3,1.5
23352,1,30,1,157500.0,2,1,1,1,3,0,0,0,3.0,8,52500.0,57.0,2.0,5,1.6666666666666667
23353,1,30,0,315000.0,0,0,1,10,2,0,1,0,2.0,2,157500.0,31.0,2.0,8,4.0
23354,1,40,0,315000.0,2,1,1,6,2,0,1,0,2.0,3,157500.0,40.0,2.0,8,4.0
23355,1,30,1,180000.0,2,0,1,2,1,0,0,0,3.0,4,60000.0,8.0,2.0,5,1.6666666666666667
23356,0,50,0,144000.0,1,1,1,4,1,0,1,0,2.0,11,72000.0,54.0,2.0,4,2.0
23357,1,40,0,202500.0,2,1,1,1,3,0,0,0,2.0,3,101250.0,57.0,2.0,5,2.5
